D prob percentile
0.801 1.1450641540248166e-16 5.677344469042607e-19
0.802 1.4344121459530454e-16 7.150206086752157e-19
0.803 1.7946649078211393e-16 8.994068256231954e-19
0.804 2.2426481842143474e-16 1.1299551122743365e-18
0.805 2.799048001025692e-16 1.4178708119684432e-18
0.806 3.4892653730328793e-16 1.7769926743435295e-18
0.807 4.344453259601714e-16 2.2243910652541034e-18
0.808 5.402773102553098e-16 2.781097283810433e-18
0.809 6.710915606960289e-16 3.472991650311398e-18
0.81 8.325939125176602e-16 4.331883634625508e-18
0.811 1.0317489321317742e-15 5.39682398813933e-18
0.812 1.277047601350704e-15 6.715696825161422e-18
0.8130000000000001 1.578829754802844e-15 8.347149108513206e-18
0.8140000000000001 1.949672014184702e-15 1.0362926307160287e-17
0.8150000000000001 2.4048539790418268e-15 1.2850696437513627e-17
0.8160000000000001 2.962917810256239e-15 1.5917460656824343e-17
0.8170000000000001 3.646339140455715e-15 1.9693667494402793e-17
0.8180000000000001 4.482330536046247e-15 2.4338170207270495e-17
0.8190000000000001 5.503802600607921e-15 3.004419324185336e-17
0.8200000000000001 6.750512344026343e-15 3.7046505084554284e-17
0.8210000000000001 8.270433755739083e-15 4.563003172063062e-17
0.8220000000000001 1.0121391740632694e-14 5.614018845752696e-17
0.8230000000000001 1.2373007848541893e-14 6.899525912644711e-17
0.8240000000000001 1.5109014721250047e-14 8.470121195540325e-17
0.8250000000000001 1.8430006087899523e-14 1.0386941221615524e-16
0.8260000000000001 2.2456700683117307e-14 1.272377748324486e-16
0.8270000000000001 2.733381189704292e-14 1.5569599751701812e-16
0.8280000000000001 3.323463058516262e-14 1.903156290129199e-16
0.8290000000000001 4.036644660312829e-14 2.323858603424414e-16
0.8300000000000001 4.897695567017152e-14 2.83456082716784e-16
0.8310000000000001 5.93618225414245e-14 3.453864375037547e-16
0.8320000000000001 7.187359968294506e-14 4.2040779549625925e-16
0.8330000000000001 8.693223326159102e-14 5.111928493897561e-16
0.8340000000000001 1.0503742593163036e-13 6.209402902762246e-16
0.8350000000000001 1.2678316935615777e-13 7.534743722989978e-16
0.8360000000000001 1.528748094785889e-13 9.133625564935179e-16
0.8370000000000001 1.8414906520436136e-13 1.1060543733839302e-15
0.8380000000000001 2.2159748743822045e-13 1.3380451633969536e-15
