D prob percentile
0.1 0.0 0.0
0.2 6.0725892727777e-310 1.19860825e-315
0.30000000000000004 5.134895653339944e-130 4.161512617200136e-135
0.4 6.158728811362161e-69 1.19721092007752e-73
0.5 1.6269639874240833e-41 6.326560326127969e-46
0.6 4.545958056789813e-27 3.127817400426097e-31
0.7000000000000001 1.267819410176215e-18 1.4166818841195892e-22
0.8 2.6045246963060957e-13 4.4373773833496716e-17
0.9 8.800012621160135e-10 2.1775917449809756e-13
1.0 2.4472626145709967e-07 8.462575528098869e-11
1.1 1.3768764140979706e-05 6.44709404020969e-09
1.2000000000000002 0.0002669381734860734 1.648644592157639e-07
1.3000000000000003 0.002482194446184669 1.97759947929916e-06
1.4000000000000001 0.013705738154250153 1.3819360488571368e-05
1.5000000000000002 0.051819831562916266 6.503463233034827e-05
1.6 0.14794234467171413 0.00022775349646072352
1.7000000000000002 0.3416339116898469 0.0006368619271326914
1.8000000000000003 0.6704300657046789 0.0014960518037031938
1.9000000000000001 1.1592193406720088 0.0030646537586876553
2.0 1.8141432789675955 0.005629463500389377
2.1 2.622302298553357 0.009471060016446004
2.2 3.5558035110581505 0.014833719216192816
2.3000000000000003 4.577743901381596 0.021904404336546886
2.4000000000000004 5.648111648699595 0.03080233503559786
2.5000000000000004 6.728455568088469 0.04157786245082816
2.6 7.7849522351782685 0.05421808921908212
2.7 8.789991760201264 0.06865650042865407
2.8000000000000003 9.722623000670069 0.08478430684408814
2.9000000000000004 10.56823836011268 0.10246184849958438
3.0000000000000004 11.317825778898941 0.12152903100447655
3.1 11.967031738480522 0.14181426585759474
3.2 12.515197123213964 0.1631417375637171
3.3000000000000003 12.964461429770058 0.18533704169157886
3.4000000000000004 13.318982991255345 0.20823136002714937
3.5000000000000004 13.584291447992745 0.23166439248609824
3.6 13.766769857512138 0.2554862757691421
3.7 13.873253826806495 0.2795587044548661
3.8000000000000003 13.910730783700886 0.30375544389624426
3.9000000000000004 13.88612170494916 0.3279623938233334
4.0 13.80612872688363 0.3520773315413512
4.1 13.677134075460144 0.3760094364286633
4.2 13.505138057794976 0.3996786740779946
4.3 13.295726114555775 0.42301509907004414
4.3999999999999995 13.054056969781636 0.445958119769111
4.5 12.784865663072695 0.4684557562310553
4.6 12.492476698751437 0.4904639127973021
4.7 12.180823718533292 0.5119456797097891
4.8 11.853473033166743 0.5328706726663655
4.9 11.5136490730151 0.5532144152545342
5.0 11.164260374841117 0.5729577663305336
5.1 10.80792514537037 0.5920863923890513
5.2 10.446995759943066 0.6105902835884877
5.3 10.08358179022575 0.6284633111950352
5.4 9.719571327580123 0.6457028236601247
5.5 9.356650493430278 0.6623092782540132
5.6 8.996321116735565 0.6782859050708778
5.7 8.639916620709108 0.6936384002434421
5.8 8.288616203326677 0.7083746453178743
5.9 7.94345742435265 0.7225044499131694
6.0 7.605347329633901 0.7360393150023982
6.1 7.275072254286396 0.7489922143912058
6.2 6.9533064523069505 0.7613773922212606
6.3 6.640619702610913 0.7732101745857302
6.4 6.337484041540689 0.7845067936054605
6.5 6.044279770113697 0.7952842225743774
6.6 5.761300880962501 0.8055600210381174
6.7 5.488760045094484 0.8153521889185139
6.8 5.226793292108254 0.824679029034514
6.9 4.975464509072857 0.8335590175966205
7.0 4.734769872577109 0.8420106824605462
7.1 4.504642315180868 0.8500524891135497
7.2 4.284956111436144 0.8577027345304519
7.3 4.075531649751343 0.8649794491679735
7.4 3.876140434842066 0.8719003074632427
7.5 3.68651034183005 0.8784825472598327
7.6 3.5063311180110572 0.8847428985997005
7.7 3.335260102999676 0.8906975222894473
7.8 3.1729281136987204 0.8963619585843478
7.9 3.0189454187907616 0.9017510861950473
8.0 2.872907709664701 0.9068790917263675
8.1 2.734401962163914 0.9117594494190734
8.2 2.603012077249884 0.9164049109269582
8.3 2.478324189140249 0.9208275046402541
8.4 2.359931536694896 0.9250385438850918
8.5 2.2474388072272333 0.9290486431571638
8.6 2.140465880446616 0.9328677414050995
8.7 2.0386509224394898 0.9365051312721155
8.8 1.9416528037851732 0.9399694931381629
8.9 1.8491528403384105 0.9432689327810727
9.0 1.7608558782722765 0.9464110214930174
9.1 1.676490765302151 0.9494028375443752
9.2 1.5958102666020757 0.9522510079751216
9.3 1.5185904961825614 0.954961749807062
9.4 1.4446299422277245 0.9575409099008169
9.5 1.3737481682472255 0.9599940028216813
9.6 1.305784271325083 0.9623262462210225
9.700000000000001 1.2405951748747919 0.9645425933784527
9.8 1.1780538268771268 0.9666477626795128
9.9 1.1180473663474015 0.9686462639202166
10.0 1.0604753114801961 0.9705424214310624
10.1 1.005247813196426 0.97234039409774
10.200000000000001 0.9522840082054731 0.9740441924234597
10.3 0.9015104966085162 0.9756576928292271
10.4 0.85285996080324 0.9771846494246154
10.5 0.8062699351905229 0.9786287035043043
10.6 0.7616817300224259 0.9799933910366632
10.700000000000001 0.7190395076841154 0.9812821484119182
10.8 0.6782895057291866 0.9824983167108632
10.9 0.6393793980068445 0.9836451447424511
11.0 0.6022577831238851 0.9847257910815731
11.1 0.5668737881545413 0.9857433253183527
11.200000000000001 0.5331767748235816 0.9867007287085481
11.3 0.5011161352226469 0.9876008943922027
11.4 0.47064116436496384 0.9884466273253208
11.5 0.44170099743881314 0.9892406440476809
