D prob percentile
0.01 0.0 0.0
0.02 0.0 0.0
0.03 0.0 0.0
0.04 0.0 0.0
0.05 0.0 0.0
0.060000000000000005 0.0 0.0
0.06999999999999999 0.0 0.0
0.08 0.0 0.0
0.09 0.0 0.0
0.09999999999999999 0.0 0.0
0.11 0.0 0.0
0.12 0.0 0.0
0.13 0.0 0.0
0.14 0.0 0.0
0.15000000000000002 0.0 0.0
0.16 0.0 0.0
0.17 0.0 0.0
0.18000000000000002 0.0 0.0
0.19 0.0 0.0
0.2 0.0 0.0
0.21000000000000002 8.707688899469215e-295 7.89060915105538e-299
0.22 3.441051954097586e-264 3.8628722725434567e-268
0.23 1.013169039459563e-237 1.3763741358618234e-241
0.24000000000000002 1.0932085277943238e-214 1.762728159865191e-218
0.25 1.5483664011001955e-194 2.9164050296474256e-198
0.26 8.073892131219737e-177 1.753273829855546e-180
0.27 3.592553469242405e-161 8.898286126288082e-165
0.28 2.7209127209319334e-147 7.620315635005935e-151
0.29000000000000004 6.210340013862497e-135 1.9528755459914704e-138
0.3 6.874344203523808e-124 2.413403649129131e-127
0.31 5.498126579351724e-114 2.1451852510468372e-117
0.32 4.4463775347490664e-105 1.9208227521022573e-108
0.33 4.833658430048209e-97 2.304859801947803e-100
0.34 9.002265932977804e-90 4.725711270453331e-93
0.35000000000000003 3.5348188054584796e-83 2.0381295157859734e-86
0.36000000000000004 3.4978155188868726e-77 2.2106088912355972e-80
0.37 1.0174569693844153e-71 7.034760062487126e-75
0.38 9.942128030662393e-67 7.50661276313301e-70
0.39 3.6652188692122206e-62 3.016764277820689e-65
0.4 5.641397032527792e-58 5.053301810120027e-61
0.41000000000000003 3.9617542869855896e-54 3.855805900382235e-57
0.42000000000000004 1.3723828407944165e-50 1.4489542046082272e-53
0.43 2.5119162067728733e-47 2.872566432750408e-50
0.44 2.581473607387582e-44 3.192815965751891e-47
0.45 1.5720099064518503e-41 2.0998155598736787e-44
0.46 5.950553905227456e-39 8.572442260276068e-42
0.47000000000000003 1.4611565795165684e-36 2.2672021877212278e-39
0.48000000000000004 2.4177768383933253e-34 4.03556403002881e-37
0.49 2.789487215808741e-32 5.002393852609072e-35
0.5 2.3136980736291483e-30 4.4526508533888764e-33
0.51 1.4181013832302328e-28 2.925444466124949e-31
0.52 6.58394521702811e-27 1.4543798853958853e-29
0.53 2.367858228279581e-25 5.595104615149707e-28
0.54 6.731294693325927e-24 1.6997465692497952e-26
0.55 1.5405353266496975e-22 4.153172418422478e-25
0.56 2.8859956110907826e-21 8.299138018031347e-24
0.5700000000000001 4.492980039687063e-20 1.3769650353687658e-22
0.5800000000000001 5.893379915244846e-19 1.9232735554111137e-21
0.59 6.5953112470182554e-18 2.2900844570150513e-20
0.6 6.369775712559025e-17 2.3514996510301984e-19
0.61 5.365163021590154e-16 2.1041962458164956e-18
0.62 3.979060893294214e-15 1.6567492819146614e-17
0.63 2.6214431589075277e-14 1.1579550696510665e-16
0.64 1.546583674113428e-13 7.242912149628704e-16
0.65 8.232043028665554e-13 4.084700837001043e-15
0.66 3.980290780821181e-12 2.0912930980759012e-14
0.67 1.7592755262978506e-11 9.781963382998164e-14
0.68 7.149770253693032e-11 4.2046557451921116e-13
0.6900000000000001 2.686111528723529e-10 1.6698284367973752e-12
0.7000000000000001 9.375373917101082e-10 6.15769152738311e-12
0.7100000000000001 3.054107026718099e-09 2.118242257545777e-11
0.72 9.325302178781038e-09 6.82660858086739e-11
0.73 2.6794295928671415e-08 2.069339111575117e-10
0.74 7.271389834465916e-08 5.921858861890478e-10
0.75 1.8701235189669704e-07 1.6053642983684783e-09
0.76 4.5727722026884397e-07 4.135842448976346e-09
0.77 1.0661755671694403e-06 1.015592502856456e-08
0.78 2.376915130169786e-06 2.383650591100064e-08
0.79 5.079835618497954e-06 5.3611125536123945e-08
0.8 1.0432239337748424e-05 1.158253205668196e-07
0.81 2.0633340168302845e-05 2.409164973207017e-07
0.8200000000000001 3.938532511928908e-05 4.834578257139189e-07
0.8300000000000001 7.269798418646956e-05 9.378544151985906e-07
0.8400000000000001 0.00012999576087933812 1.7619693313003315e-06
0.85 0.00022557993206156457 3.211428119213202e-06
0.86 0.00038048287710495385 5.6877315694206775e-06
0.87 0.000624724911013506 9.80351176890137e-06
0.88 0.0009999471946494825 1.6468206561029436e-05
0.89 0.0015623487351139175 2.699702188009511e-05
0.9 0.0023858050880784716 4.3245242886203016e-05
0.91 0.0035649961299830148 6.776872280034507e-05
0.92 0.005218326102942465 0.00010400974847139695
0.93 0.007490387075019696 0.00015650553002022864
0.9400000000000001 0.010553702297473405 0.00023111441219645295
0.9500000000000001 0.014609492465109676 0.00033525271949121045
0.9600000000000001 0.019887237286543888 0.0004781331108689306
0.97 0.026642856335375838 0.0006709936226864696
0.98 0.03515540378079083 0.0009273053934145048
0.99 0.04572225612621456 0.0012629465298539075
1.0 0.0586528638753139 0.0016963297806637536
1.01 0.07426122971088014 0.0022484726591788383
1.02 0.09285735997662903 0.0029430003717646576
1.03 0.11473800644301678 0.0038060742700309342
1.04 0.14017706635024263 0.004866241415592803
1.05 0.16941603718038406 0.006154204049413456
1.06 0.2026549271180785 0.0077025110988209865
1.07 0.24004400326362746 0.009545177135346637
1.08 0.28167671964408136 0.011717237228862766
1.09 0.3275841095864859 0.014254248766428494
1.1 0.37773085667768524 0.01719175339087524
1.11 0.43201318042337994 0.02056471367830017
1.12 0.49025859196226323 0.024406939971968394
1.1300000000000001 0.5522274965718126 0.028750522920896766
1.1400000000000001 0.6176165473596805 0.033625286770208526
1.1500000000000001 0.6860635917590582 0.03905827738390366
1.1600000000000001 0.7571540015716001 0.04507329743915936
1.17 0.830428139685309 0.05169049932022409
1.18 0.9053896926727065 0.05892604407235831
1.19 0.9815145878708257 0.0667918324652408
1.2 1.0582602152183156 0.07529531186792163
1.21 1.135074686536948 0.08443936034998245
1.22 1.2114058862259824 0.0942222472779935
1.23 1.2867100954488992 0.1046376677381436
