D prob percentile
0.01 0.0 0.0
0.02 0.0 0.0
0.03 0.0 0.0
0.04 0.0 0.0
0.05 0.0 0.0
0.060000000000000005 0.0 0.0
0.06999999999999999 0.0 0.0
0.08 0.0 0.0
0.09 0.0 0.0
0.09999999999999999 0.0 0.0
0.11 0.0 0.0
0.12 0.0 0.0
0.13 0.0 0.0
0.14 0.0 0.0
0.15000000000000002 0.0 0.0
0.16 0.0 0.0
0.17 8.218625969200986e-295 3.112688253417726e-299
0.18000000000000002 1.0372097651114279e-258 5.054542350691394e-263
0.19 2.0573528975846506e-228 1.2487081163435556e-232
0.2 9.19129288169974e-203 6.771982973542557e-207
0.21000000000000002 7.083414788244015e-181 6.208873658932087e-185
0.22 4.561258209407284e-162 4.6822661467145546e-166
0.23 8.458563695843597e-146 1.0045706479444288e-149
0.24000000000000002 1.2050149020188288e-131 1.640248495123936e-135
0.25 2.8935526652666105e-119 4.4815316506577714e-123
0.26 2.210144172645023e-108 3.8727387242069197e-112
0.27 9.010428096414827e-99 1.7780794415275156e-102
0.28 2.9993734484359297e-90 6.640121245562694e-94
0.29000000000000004 1.1587887323422097e-82 2.868359969633745e-86
0.3 6.963873189946047e-76 1.921514919153769e-79
0.31 8.320305571244482e-70 2.5518925676177075e-73
0.32 2.430417457086641e-64 8.263438229001886e-68
0.33 2.068109024924345e-59 7.774697519941516e-63
0.34 5.951432354505822e-55 2.4676130427087848e-58
0.35000000000000003 6.580738741081035e-51 3.0021497232540295e-54
0.36000000000000004 3.1202539901009985e-47 1.5626031580823688e-50
0.37 6.97428338068041e-44 3.8256171315465914e-47
0.38 7.977105876213855e-41 4.782732178873342e-44
0.39 5.014499018283596e-38 3.279560952223366e-41
0.4 1.84376422724303e-35 1.312869266722566e-38
0.41000000000000003 4.1877206323348826e-33 3.240651679073794e-36
0.42000000000000004 6.164058884351315e-31 5.174980336371427e-34
0.43 6.133709481234198e-29 5.57746781306331e-32
0.44 4.2831782694166114e-27 4.2118260549047886e-30
0.45 2.1695544843386856e-25 2.303644145547858e-28
0.46 8.209381025192617e-24 9.398870122167091e-27
0.47000000000000003 2.3821307912127757e-22 2.936695586949125e-25
0.48000000000000004 5.426233548159889e-21 7.193722928464259e-24
0.49 9.90843406891394e-20 1.4108487920680153e-22
0.5 1.4778987398681189e-18 2.2574686315871334e-21
0.51 1.8312695598350726e-17 2.99732607354971e-20
0.52 1.9139683022632853e-16 3.353085586333982e-19
0.53 1.7106254244539558e-15 3.2043194068350553e-18
0.54 1.3237453841130788e-14 2.6486058031465272e-17
0.55 8.969480133533967e-14 1.9150951647332006e-16
0.56 5.376195415971344e-13 1.2237786768510195e-15
0.5700000000000001 2.8771056566140824e-12 6.975869765196721e-15
0.5800000000000001 1.3863618454259274e-11 3.5773256936783454e-14
0.59 6.061511991062476e-11 1.6631855329218203e-13
0.6 2.4217098769799184e-10 7.060109076565116e-13
0.61 8.897993643062449e-10 2.7540716727134934e-12
0.62 3.0244592092373706e-09 9.93118250981511e-12
0.63 9.561666852881863e-09 3.328469219551609e-11
0.64 2.8255465317884987e-08 1.0420044727303882e-10
0.65 7.84031302745836e-08 3.061015505465479e-10
0.66 2.0513894427644183e-07 8.473522069569846e-10
0.67 5.080721506809394e-07 2.218978620826886e-09
0.68 1.1954023017211147e-06 5.516846225944785e-09
0.6900000000000001 2.6806788767334755e-06 1.30652121582793e-08
0.7000000000000001 5.7469876640652464e-06 2.9563844361714358e-08
0.7100000000000001 1.1812038405332853e-05 6.409976865220938e-08
0.72 2.3336351033838822e-05 1.3351962909503707e-07
0.73 4.4423897754219886e-05 2.678466666799909e-07
0.74 8.166814494283481e-05 5.186370425634351e-07
0.75 0.00014529430602045 9.713846321655414e-07
0.76 0.00025063887845380657 1.7632741127750386e-06
0.77 0.0004199890122360438 3.1077153065251525e-06
0.78 0.000684776856249048 5.327130809125959e-06
0.79 0.0010880890077467145 8.895379762186852e-06
0.8 0.0016874111765084728 1.4490956789827466e-05
0.81 0.0025574869561189205 2.30616941442824e-05
0.8200000000000001 0.0037931316834213893 3.5901120204895876e-05
0.8300000000000001 0.005511812418480314 5.473591286491318e-05
0.8400000000000001 0.007855787252900093 8.182307242900827e-05
0.85 0.01099359454245663 0.00012005458229747024
0.86 0.015120696844956044 0.00017306649273231042
0.87 0.02045911518628538 0.00024534862241958066
0.88 0.0272559349270109 0.0003423504892345719
0.89 0.035780621630526165 0.0004705787097635336
0.9 0.046321149536311244 0.0006376809849508285
0.91 0.059179011538434786 0.000852511935570522
0.92 0.07466324293548388 0.001125176464284028
0.93 0.09308364707374354 0.0014670469792698142
0.9400000000000001 0.11474345561029482 0.0018907516791043797
0.9500000000000001 0.1399316868437068 0.0024101321179447765
0.9600000000000001 0.16891548099917575 0.003040169384061763
0.97 0.20193269134418745 0.0037968793701686236
0.98 0.23918499549351946 0.004697178729196773
0.99 0.2808317640926806 0.005758724138393435
1.0 0.32698488676016535 0.006999728391089524
1.01 0.37770471062472427 0.008438757563599852
1.02 0.4329971980489515 0.010094514041092306
1.03 0.4928123601217452 0.011985610519792533
1.04 0.5570439738854435 0.01413034023396152
1.05 0.6255305462810401 0.01654644859512583
1.06 0.6980574481963423 0.019250911196669048
1.07 0.7743601090124352 0.0222597227538008
1.08 0.8541281363744644 0.025587701045755303
1.09 0.9370102078021542 0.029248309334398752
1.1 1.0226195700349676 0.03325350008193468
1.11 1.1105399781775567 0.03761358210937655
1.12 1.2003319090280617 0.042337112653633414
1.1300000000000001 1.2915388905244811 0.0474308151177388
1.1400000000000001 1.383693801032711 0.05289952268532127
1.1500000000000001 1.476325007199729 0.0587461474020972
1.1600000000000001 1.5689622263116962 0.06497167382503198
1.17 1.661142017605761 0.0715751759110186
1.18 1.7524128259620515 0.07855385546501834
1.19 1.842339520143893 0.08590310019302703
1.2 1.9305073856814678 0.09361655920579766
1.21 2.0165255491570617 0.10168623369064708
1.22 2.1000298257212284 0.11010258040504683
