D prob percentile
0.1 0.0 0.0
0.2 1.4345809779284691e-113 1.296315427514481e-119
0.30000000000000004 4.7562903747991884e-51 1.4239956737404734e-56
0.4 4.6442576306933676e-29 3.245577330185906e-34
0.5 8.232056683455623e-19 1.1019288343899033e-23
0.6 3.4066871235540704e-13 7.699085095145172e-18
0.7000000000000001 9.035950290542263e-10 3.157877606314881e-14
0.8 1.608786604991568e-07 8.14904207395349e-12
0.9 5.9165294482456905e-06 4.132906167547348e-10
1.0 8.13425318103229e-05 7.533192283296636e-09
1.1 0.0005858225860415703 6.966845467022532e-08
1.2000000000000002 0.002708909240364473 4.0292999376080054e-07
1.3000000000000003 0.009148038204518835 1.664721359032555e-06
1.4000000000000001 0.024557452313509795 5.365938552308492e-06
1.5000000000000002 0.055516154909695116 1.4333938552768681e-05
1.6 0.11004875361168916 3.311277337698236e-05
1.7000000000000002 0.19691401612890558 6.821969089391592e-05
1.8000000000000003 0.32488636344580135 0.00012823102747850718
1.9000000000000001 0.5021735647426572 0.00022371446525468072
2.0 0.7360229816101075 0.00036704709309815333
2.1 1.0325070422675446 0.0005721630467178599
2.2 1.3964497181815057 0.0008542683971965131
2.3000000000000003 1.8314495379459572 0.001229550982294437
2.4000000000000004 2.3399601001254986 0.0017149029912481226
2.5000000000000004 2.92339852383139 0.002327666080121859
2.6 3.5822617131168197 0.003085403020091256
2.7 4.316238030146842 0.004005696124960163
2.8000000000000003 5.124307616574503 0.0051059705068546395
2.9000000000000004 6.004828406829984 0.00640333910701191
3.0000000000000004 6.95560725965496 0.00791446606006915
3.1 7.973957008148612 0.00965544499272134
3.2 9.056740931190815 0.011641689136721298
3.3000000000000003 10.200406429969338 0.013887830526006046
3.4000000000000004 11.40100972550891 0.01640762597136552
3.5000000000000004 12.654233290682797 0.019213867919739353
3.6 13.955397565091628 0.02231829868657291
3.7 15.29946831660881 0.025731526889654785
3.8000000000000003 16.681060833732474 0.029462945209900393
3.9000000000000004 18.09444197073178 0.033520648861602505
4.0 19.533530928336358 0.03791135437649287
4.1 20.991899537653797 0.04264031849808352
4.2 22.462772723133458 0.04771125715075067
4.3 23.9390297496822 0.053126264597370944
4.3999999999999995 25.413206807054465 0.058885733033260855
4.5 26.877501448968538 0.06498827299057346
4.6 28.323779382835134 0.07143063504310367
4.7 29.743584096613045 0.07820763341764135
4.8 31.12814981054409 0.08531207223063114
4.9 32.46841825210578 0.09273467518405802
5.0 33.75505977148242 0.10046401967280885
5.1 34.97849934150309 0.10848647637906274
5.2 36.12894801987475 0.11678615556328337
5.3 37.19644049241819 0.12534486138950107
5.4 38.17087936387702 0.1341420557952021
5.5 39.04208691788335 0.14315483354952296
5.6 39.799865130209575 0.1523579103417942
5.7 40.434064790091384 0.1617236259221773
5.8 40.934664663988926 0.1712219645280056
5.9 41.29186172574263 0.1808205950573621
6.0 41.49617357807575 0.19048493370195665
6.1 41.53855430460211 0.20017823202698987
6.2 41.410525121222136 0.2098616937897041
6.3 41.10432134401618 0.21949462412473042
6.4 40.61305736134659 0.22903461509694892
